"id","출생연도","성별","배우자월평균소득","아이양육자","직업군대분류","고용형태","최종학력","취업유무","조사연도"
9513,1983,1,1,2,1,1,4,5,2020
9555,1981,1,0,0,0,1,4,5,2020
9593,1985,2,1,1,0,1,4,5,2020
9599,1981,1,1,1,0,1,5,5,2020
9680,1982,1,1,0,0,1,4,5,2020
9694,1982,1,1,0,0,1,4,5,2020
9696,1986,2,1,0,-1,-1,4,6,2020
9709,1983,2,1,1,2,2,5,5,2020
9732,1987,2,1,2,0,1,4,5,2020
9794,1980,1,0,0,0,1,4,5,2020
9836,1980,1,0,0,0,1,4,5,2020
9837,1982,2,1,1,0,1,4,5,2020
9874,1983,2,1,0,-1,-1,4,6,2020
9934,1980,1,1,0,0,1,4,5,2020
9940,1982,2,1,0,-1,-1,4,6,2020
9950,1984,2,1,2,2,1,5,5,2020
10039,1980,1,1,0,0,1,4,5,2020
10053,1980,1,0,0,2,1,4,5,2020
10099,1984,2,1,0,0,1,4,5,2020
10117,1983,1,1,0,2,1,4,5,2020
10141,1983,1,1,1,1,1,4,5,2020
10160,1981,2,1,0,2,1,4,5,2020
10161,1983,1,1,0,0,1,4,5,2020
10183,1986,2,1,0,2,1,4,5,2020
10195,1982,1,0,0,2,1,4,5,2020
