"","y14b225","w14edu","sampid","y14g101","y14a034","y14a065","y14a080","y14b308","y14b156z","y14b161","w14type","y14f310","y14b22","y14g7"
"2088",350,4,6136,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2089",300,4,6141,1,NA,NA,NA,1,2,1,5,1,110132.7,384142319
"2090",3500,4,6142,2,NA,NA,NA,1,2,1,5,1,110132.7,384142319
"2091",NA,4,6143,2,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"2092",5500,4,6144,1,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2093",350,4,6145,2,NA,NA,NA,1,3,1,5,2,110132.7,384142319
"2094",3000,4,6148,1,NA,NA,NA,2,6,1,5,1,110132.7,384142319
"2095",9090908,4,6150,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2096",3980,4,6151,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2097",NA,4,6154,2,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"2098",450,4,6155,2,NA,NA,NA,1,1,1,5,1,110132.7,384142319
"2099",3500,4,6156,1,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2100",5600,5,6158,1,NA,NA,NA,1,1,1,5,5,110132.7,384142319
"2101",230,4,6159,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2102",230,4,6161,2,NA,NA,NA,1,1,1,5,2,110132.7,384142319
"2103",NA,NA,6165,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2104",3000,4,6166,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2105",3000,4,6168,2,NA,NA,NA,1,2,1,5,2,110132.7,384142319
"2106",NA,4,6173,2,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"2107",NA,4,6176,2,NA,NA,NA,NA,NA,NA,6,1,110132.7,384142319
"2108",4500,4,6178,2,NA,NA,NA,1,1,1,5,2,110132.7,384142319
"2109",NA,4,6183,1,NA,NA,NA,NA,NA,NA,6,3,110132.7,384142319
"2110",6000,5,6186,2,NA,NA,NA,1,1,1,5,2,110132.7,384142319
"2111",160,4,6187,1,NA,NA,NA,1,0,1,5,3,110132.7,384142319
"2112",NA,NA,6191,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2113",NA,5,6193,2,NA,NA,NA,NA,NA,NA,6,1,110132.7,384142319
"2114",2300,4,6197,1,NA,NA,NA,2,0,1,5,2,110132.7,384142319
"2115",350,4,6200,1,NA,NA,NA,1,2,1,5,2,110132.7,384142319
"2116",250,4,6201,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2117",3400,4,6207,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2118",5000,4,6214,1,NA,NA,NA,1,2,1,5,1,110132.7,384142319
"2119",3800,4,6223,1,NA,NA,NA,1,0,1,5,5,110132.7,384142319
"2120",250,4,6224,1,NA,NA,NA,NA,6,5,5,1,110132.7,384142319
"2121",NA,NA,6225,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2122",220,4,6227,2,NA,NA,NA,2,2,2,5,2,110132.7,384142319
"2123",350,4,6230,2,NA,NA,NA,1,2,1,5,1,110132.7,384142319
"2124",270,4,6235,2,NA,NA,NA,1,4,1,5,1,110132.7,384142319
"2125",3500,4,6237,1,NA,NA,NA,1,1,1,5,3,110132.7,384142319
"2126",NA,4,6238,2,NA,NA,NA,NA,NA,NA,6,1,110132.7,384142319
"2127",180,4,6241,1,NA,NA,NA,2,2,1,5,2,110132.7,384142319
"2128",2600,4,6245,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2129",200,5,6246,1,NA,NA,NA,2,3,2,5,1,110132.7,384142319
"2130",200,4,6247,2,NA,NA,NA,NA,6,4,5,2,110132.7,384142319
"2131",5000,4,6248,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2132",300,4,6250,1,NA,NA,NA,NA,6,5,5,2,110132.7,384142319
"2133",5000,4,6251,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2134",500,4,6252,2,NA,NA,NA,NA,5,4,5,3,110132.7,384142319
"2135",100,4,6254,1,NA,NA,NA,2,5,2,5,2,110132.7,384142319
"2136",5000,4,6255,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2137",5500,4,6256,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2138",2500,4,6257,2,NA,NA,NA,1,1,1,5,4,110132.7,384142319
"2139",170,4,6264,1,NA,NA,NA,1,1,1,5,2,110132.7,384142319
"2140",0.8,4,6265,2,NA,NA,NA,2,8,2,5,6,110132.7,384142319
"2141",NA,NA,6271,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2142",2500,4,6276,2,NA,NA,NA,1,1,1,5,1,110132.7,384142319
"2143",NA,NA,6279,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2144",180,4,6289,1,NA,NA,NA,1,2,1,5,5,110132.7,384142319
"2145",220,4,6291,1,NA,NA,NA,1,5,1,5,1,110132.7,384142319
"2146",NA,NA,6293,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2147",2600,4,6298,1,NA,NA,NA,1,8,1,5,2,110132.7,384142319
"2148",2900,5,6301,2,NA,NA,NA,1,2,1,5,4,110132.7,384142319
"2149",2400,4,6302,1,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2150",2400,4,6311,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2151",NA,4,6313,2,NA,NA,NA,NA,NA,NA,6,1,110132.7,384142319
"2152",300,4,6315,1,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2153",270,4,6318,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2154",6500,4,6319,1,NA,NA,NA,1,8,1,5,3,110132.7,384142319
"2155",200,4,6320,2,NA,NA,NA,1,0,1,5,3,110132.7,384142319
"2156",8000,4,6321,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2157",0,4,6323,2,NA,NA,NA,NA,9,6,5,2,110132.7,384142319
"2158",1000,4,6325,2,NA,NA,NA,1,3,1,5,5,110132.7,384142319
"2159",NA,NA,6326,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2160",NA,NA,6327,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2161",NA,4,6333,2,NA,NA,NA,NA,NA,NA,6,1,110132.7,384142319
"2162",5800,4,6337,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2163",NA,4,6340,1,NA,NA,NA,NA,NA,NA,6,4,110132.7,384142319
"2164",NA,4,6342,2,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"2165",2400,4,6347,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2166",NA,NA,6349,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2167",6800,4,6353,1,NA,NA,NA,1,1,1,5,2,110132.7,384142319
"2168",4050,4,6359,1,NA,NA,NA,1,1,1,5,3,110132.7,384142319
"2169",4800,4,6361,1,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2170",NA,NA,6364,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2171",NA,4,6368,1,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"2172",300,4,6369,2,NA,NA,NA,NA,2,4,5,1,110132.7,384142319
"2173",3000,4,6370,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2174",NA,4,6371,1,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"2175",280,4,6375,1,NA,NA,NA,2,0,2,5,1,110132.7,384142319
"2176",250,4,6380,1,NA,NA,NA,NA,6,5,5,5,110132.7,384142319
"2177",9090908,4,6381,1,NA,NA,NA,NA,0,4,5,6,110132.7,384142319
"2178",360,4,6385,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2179",NA,4,6386,1,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"2180",NA,NA,6391,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2181",400,4,6392,2,NA,NA,NA,1,8,1,5,1,110132.7,384142319
"2182",300,4,6398,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2183",5550,4,6399,1,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2184",NA,4,6406,1,NA,NA,NA,NA,NA,NA,6,4,110132.7,384142319
"2185",5200,5,6409,2,NA,NA,NA,1,0,1,5,3,110132.7,384142319
"2186",NA,4,6411,1,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"2187",250,4,6415,2,NA,NA,NA,1,4,1,5,4,110132.7,384142319
"2188",3600,4,6424,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2189",NA,4,6433,2,NA,NA,NA,NA,NA,NA,6,1,110132.7,384142319
"2190",NA,NA,6436,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2191",NA,NA,6437,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2192",330,5,6439,2,NA,NA,NA,2,2,1,5,1,110132.7,384142319
"2193",NA,4,6440,1,NA,NA,NA,NA,NA,NA,6,3,110132.7,384142319
"2194",460,4,6441,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2195",4200,5,6450,1,NA,NA,NA,1,1,1,5,1,110132.7,384142319
"2196",NA,4,6453,2,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"2197",NA,NA,6454,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2198",400,4,6455,2,NA,NA,NA,NA,6,4,5,3,110132.7,384142319
"2199",430,4,6457,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2200",276,4,6459,1,NA,NA,NA,1,8,1,5,3,110132.7,384142319
"2201",10000,4,6461,1,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2202",7000,4,6463,2,NA,NA,NA,1,1,1,5,3,110132.7,384142319
"2203",160,4,6464,2,NA,NA,NA,1,1,1,5,2,110132.7,384142319
"2204",430,4,6467,2,NA,NA,NA,1,0,1,5,6,110132.7,384142319
"2205",3500,4,6482,1,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2206",4190,4,6484,2,NA,NA,NA,1,1,1,5,2,110132.7,384142319
"2207",NA,NA,6485,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2208",NA,NA,6486,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2209",4000,4,6488,1,NA,NA,NA,2,0,2,5,4,110132.7,384142319
"2210",6500,5,6490,2,NA,NA,NA,1,1,1,5,1,110132.7,384142319
"2211",4560,4,6492,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2212",7700,4,6496,2,NA,NA,NA,1,8,1,5,2,110132.7,384142319
"2213",230,4,6497,1,NA,NA,NA,1,5,1,5,3,110132.7,384142319
"2214",NA,4,6500,1,NA,NA,NA,NA,NA,NA,6,1,110132.7,384142319
"2215",250,4,6506,1,NA,NA,NA,1,2,1,5,2,110132.7,384142319
"2216",NA,5,6511,1,NA,NA,NA,NA,NA,NA,6,3,110132.7,384142319
"2217",0,4,6516,2,NA,NA,NA,NA,6,6,5,1,110132.7,384142319
"2218",250,4,6517,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2219",5500,4,6519,1,NA,NA,NA,1,1,1,5,5,110132.7,384142319
"2220",NA,4,6522,1,NA,NA,NA,NA,NA,NA,6,4,110132.7,384142319
"2221",400,4,6525,2,NA,NA,NA,NA,0,5,5,2,110132.7,384142319
"2222",7000,4,6526,2,NA,NA,NA,1,1,1,5,1,110132.7,384142319
"2223",5000,4,6530,1,NA,NA,NA,NA,5,4,5,2,110132.7,384142319
"2224",NA,4,6536,2,NA,NA,NA,NA,NA,NA,6,1,110132.7,384142319
"2225",230,4,6538,1,NA,NA,NA,1,2,1,5,1,110132.7,384142319
"2226",220,4,6540,1,NA,NA,NA,1,5,1,5,3,110132.7,384142319
"2227",NA,NA,6541,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2228",180,4,6543,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2229",100,4,6547,1,NA,NA,NA,1,2,1,5,2,110132.7,384142319
"2230",350,4,6551,1,NA,NA,NA,1,0,1,5,5,110132.7,384142319
"2231",NA,NA,6553,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2232",330,4,6555,1,NA,NA,NA,2,1,1,5,1,110132.7,384142319
"2233",500,4,6558,1,NA,NA,NA,NA,0,4,5,2,110132.7,384142319
"2234",90,4,6564,1,NA,NA,NA,2,6,2,5,4,110132.7,384142319
"2235",550,4,6566,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2236",NA,NA,6568,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2237",2400,4,6571,1,NA,NA,NA,1,2,1,5,2,110132.7,384142319
"2238",NA,NA,6574,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2239",4500,4,6581,2,NA,NA,NA,1,8,1,5,2,110132.7,384142319
"2240",230,4,6586,4,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2241",90,4,6590,1,NA,NA,NA,2,0,2,5,5,110132.7,384142319
"2242",NA,5,6591,2,NA,NA,NA,NA,NA,NA,6,5,110132.7,384142319
"2243",360,4,6592,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2244",NA,4,6596,2,NA,NA,NA,NA,NA,NA,6,1,110132.7,384142319
"2245",6000,4,6597,1,NA,NA,NA,1,3,1,5,2,110132.7,384142319
"2246",400,4,6599,1,NA,NA,NA,1,6,1,5,1,110132.7,384142319
"2247",6000,4,6600,1,NA,NA,NA,1,1,1,5,2,110132.7,384142319
"2248",300,4,6603,2,NA,NA,NA,1,5,1,5,3,110132.7,384142319
"2249",3900,5,6606,1,NA,NA,NA,1,1,1,5,2,110132.7,384142319
"2250",NA,NA,6607,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2251",NA,5,6609,2,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"2252",6000,4,6611,1,NA,NA,NA,1,6,1,5,2,110132.7,384142319
"2253",150,4,6615,2,NA,NA,NA,NA,6,5,5,1,110132.7,384142319
"2254",5000,4,6617,2,4,1,5,1,0,1,5,1,110132.7,384142319
"2255",300,4,6619,2,NA,NA,NA,1,3,1,5,1,110132.7,384142319
"2256",NA,NA,6620,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2257",6500,4,6622,2,NA,NA,NA,1,0,1,5,4,110132.7,384142319
"2258",290,4,6630,2,NA,NA,NA,1,2,1,5,2,110132.7,384142319
"2259",300,4,6634,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2260",NA,NA,6642,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2261",4000,4,6645,1,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2262",5500,4,6646,2,NA,NA,NA,1,8,1,5,2,110132.7,384142319
"2263",8800,4,6654,2,NA,NA,NA,1,0,1,5,3,110132.7,384142319
"2264",350,4,6657,1,NA,NA,NA,NA,9,5,5,2,110132.7,384142319
"2265",250,4,6663,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2266",2500,4,6674,2,NA,NA,NA,1,6,1,5,3,110132.7,384142319
"2267",220,4,6678,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2268",250,4,6681,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2269",550,5,6683,1,NA,NA,NA,2,3,1,5,3,110132.7,384142319
"2270",170,4,6684,1,NA,NA,NA,1,5,1,5,1,110132.7,384142319
"2271",4000,4,6693,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2272",400,4,6697,1,NA,NA,NA,1,1,1,5,2,110132.7,384142319
"2273",220,4,6698,1,NA,NA,NA,1,2,1,5,2,110132.7,384142319
"2274",NA,4,6706,2,NA,NA,NA,NA,NA,NA,6,1,110132.7,384142319
"2275",6000,4,6708,2,NA,NA,NA,1,0,1,5,5,110132.7,384142319
"2276",200,4,6709,1,NA,NA,NA,2,0,1,5,2,110132.7,384142319
"2277",NA,NA,6713,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2278",80,4,6723,1,NA,NA,NA,2,2,2,5,5,110132.7,384142319
"2279",4000,4,6724,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2280",NA,4,6728,1,2,3,5,NA,NA,NA,4,4,110132.7,384142319
"2281",NA,NA,6731,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2282",NA,NA,6733,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2283",NA,4,6735,2,NA,NA,NA,NA,NA,NA,6,1,110132.7,384142319
"2284",150,4,6737,1,NA,NA,NA,2,2,2,5,2,110132.7,384142319
"2285",150,4,6742,1,NA,NA,NA,NA,2,5,5,1,110132.7,384142319
"2286",4900,4,6746,1,NA,NA,NA,1,6,1,5,3,110132.7,384142319
"2287",7000,4,6751,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2288",4900,5,6757,2,NA,NA,NA,1,2,1,5,2,110132.7,384142319
"2289",NA,4,6760,1,NA,NA,NA,NA,NA,NA,6,4,110132.7,384142319
"2290",10000,5,6762,1,NA,NA,NA,1,1,1,5,2,110132.7,384142319
"2291",320,4,6764,2,NA,NA,NA,1,1,1,5,3,110132.7,384142319
"2292",4300,4,6767,2,NA,NA,NA,1,2,1,5,1,110132.7,384142319
"2293",3800,4,6770,1,NA,NA,NA,1,0,1,5,5,110132.7,384142319
"2294",4500,4,6773,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2295",NA,4,6784,1,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"2296",NA,4,6789,2,NA,NA,NA,NA,NA,NA,6,3,110132.7,384142319
"2297",2600,4,6793,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2298",5800,4,6794,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2299",0,4,6795,1,NA,NA,NA,NA,1,6,5,1,110132.7,384142319
"2300",420,4,6804,2,NA,NA,NA,1,1,1,5,2,110132.7,384142319
"2301",280,4,6806,2,NA,NA,NA,1,1,1,5,5,110132.7,384142319
"2302",250,4,6809,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2303",280,4,6810,1,NA,NA,NA,1,3,1,5,2,110132.7,384142319
"2304",260,4,6811,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2305",NA,4,6816,1,NA,NA,NA,NA,NA,NA,6,3,110132.7,384142319
"2306",NA,NA,6817,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2307",300,4,6824,1,NA,NA,NA,NA,6,5,5,2,110132.7,384142319
"2308",300,4,6827,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2309",NA,4,6831,1,NA,NA,NA,NA,NA,NA,6,5,110132.7,384142319
"2310",-100,4,6832,1,NA,NA,NA,NA,6,5,5,4,110132.7,384142319
"2311",2800,4,6838,2,NA,NA,NA,1,1,1,5,3,110132.7,384142319
"2312",300,5,6839,1,NA,NA,NA,NA,2,4,5,3,110132.7,384142319
"2313",5000,4,6841,2,NA,NA,NA,1,2,1,5,1,110132.7,384142319
"2314",150,5,6843,2,NA,NA,NA,2,2,2,5,1,110132.7,384142319
"2315",400,4,6847,2,NA,NA,NA,1,2,1,5,6,110132.7,384142319
"2316",3200,4,6848,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2317",4500,4,6855,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2318",300,4,6856,2,NA,NA,NA,1,2,1,5,2,110132.7,384142319
"2319",3900,4,6858,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2320",180,5,6864,2,NA,NA,NA,1,3,1,5,3,110132.7,384142319
"2321",4300,4,6865,1,NA,NA,NA,1,4,1,5,2,110132.7,384142319
"2322",230,4,6872,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2323",330,4,6874,1,NA,NA,NA,1,8,1,5,4,110132.7,384142319
"2324",5500,4,6875,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2325",350,4,6877,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2326",4500,4,6880,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2327",3500,4,6882,2,NA,NA,NA,1,0,1,5,4,110132.7,384142319
"2328",NA,4,6884,1,NA,NA,NA,NA,NA,NA,6,4,110132.7,384142319
"2329",NA,4,6897,1,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"2330",5000,4,6903,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2331",7000,5,6904,1,NA,NA,NA,1,1,1,5,3,110132.7,384142319
"2332",1000,4,6909,2,NA,NA,NA,NA,2,5,5,1,110132.7,384142319
"2333",3200,4,6910,2,NA,NA,NA,1,6,1,5,2,110132.7,384142319
"2334",3000,4,6913,1,4,2,5,2,2,1,5,2,110132.7,384142319
"2335",9800,4,6918,1,NA,NA,NA,1,0,1,5,4,110132.7,384142319
"2336",NA,NA,6922,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2337",260,4,6924,1,NA,NA,NA,1,0,1,5,4,110132.7,384142319
"2338",NA,NA,6925,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2339",5500,4,6928,1,NA,NA,NA,1,1,1,5,3,110132.7,384142319
"2340",300,4,6932,1,NA,NA,NA,NA,5,5,5,2,110132.7,384142319
"2341",3300,4,6933,1,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2342",5000,4,6938,1,NA,NA,NA,NA,2,4,5,2,110132.7,384142319
"2343",5000,4,6944,2,NA,NA,NA,1,1,1,5,1,110132.7,384142319
"2344",240,4,6952,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2345",NA,4,6953,1,NA,NA,NA,NA,NA,NA,6,3,110132.7,384142319
"2346",5000,4,6954,2,NA,NA,NA,1,8,1,5,1,110132.7,384142319
"2347",350,5,6957,2,NA,NA,NA,1,1,1,5,1,110132.7,384142319
"2348",450,4,6959,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2349",6000,4,6961,2,NA,NA,NA,1,1,1,5,4,110132.7,384142319
"2350",300,4,6965,2,NA,NA,NA,NA,4,5,5,1,110132.7,384142319
"2351",NA,5,6967,1,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"2352",NA,4,6969,2,NA,NA,NA,NA,NA,NA,6,1,110132.7,384142319
"2353",NA,4,6970,2,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"2354",7000,4,6971,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2355",5000,4,6973,2,NA,NA,NA,1,1,1,5,1,110132.7,384142319
"2356",450,4,6974,2,NA,NA,NA,1,2,1,5,2,110132.7,384142319
"2357",400,4,6980,1,NA,NA,NA,1,1,1,5,2,110132.7,384142319
"2358",NA,4,6982,1,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"2359",300,4,6984,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2360",NA,4,6987,1,NA,NA,NA,NA,NA,NA,6,3,110132.7,384142319
"2361",NA,NA,6992,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2362",NA,4,6996,2,4,2,5,NA,NA,NA,4,1,110132.7,384142319
"2363",NA,4,7004,1,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"2364",NA,4,7010,2,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"2365",4000,5,7011,1,NA,NA,NA,1,3,1,5,1,110132.7,384142319
"2366",200,4,7012,1,NA,NA,NA,1,3,1,5,4,110132.7,384142319
"2367",3000,4,7014,1,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2368",170,4,7015,1,NA,NA,NA,2,3,2,5,3,110132.7,384142319
"2369",10000,4,7016,1,NA,NA,NA,NA,3,4,5,2,110132.7,384142319
"2370",NA,NA,7017,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2371",NA,NA,7018,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2372",0,4,7024,2,NA,NA,NA,NA,6,6,5,2,110132.7,384142319
"2373",2600,4,7027,2,NA,NA,NA,1,5,1,5,3,110132.7,384142319
"2374",NA,NA,7030,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2375",NA,5,7033,2,NA,NA,NA,NA,NA,NA,6,1,110132.7,384142319
"2376",3500,4,7035,1,NA,NA,NA,1,8,1,5,1,110132.7,384142319
"2377",NA,NA,7037,NA,NA,NA,NA,NA,NA,NA,NA,NA,110132.7,384142319
"2378",230,4,7038,1,NA,NA,NA,1,3,1,5,1,110132.7,384142319
"2379",30000,4,7041,2,NA,NA,NA,NA,1,4,5,1,110132.7,384142319
"2380",NA,4,7042,2,NA,NA,NA,NA,NA,NA,6,4,110132.7,384142319
"2381",6500,4,7043,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2382",180,4,7045,1,NA,NA,NA,1,0,1,5,4,110132.7,384142319
"2383",6000,4,7046,1,NA,NA,NA,1,1,1,5,1,110132.7,384142319
"2384",6400,4,7048,1,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2385",380,4,7055,2,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2386",3000,4,7056,2,NA,NA,NA,2,0,1,5,1,110132.7,384142319
"2387",450,4,7057,1,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2388",200,4,7058,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2389",320,4,7060,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2390",4800,4,7065,1,NA,NA,NA,2,2,1,5,1,110132.7,384142319
"2391",4500,5,7069,2,NA,NA,NA,1,2,1,5,1,110132.7,384142319
"2392",250,4,7072,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2393",3,4,7074,2,NA,NA,NA,2,2,1,5,1,110132.7,384142319
"2394",2200,4,7079,1,NA,NA,NA,1,0,1,5,3,110132.7,384142319
"2395",NA,4,7083,1,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"2396",NA,5,7085,2,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"2397",10,4,7086,2,NA,NA,NA,1,2,1,5,1,110132.7,384142319
"2398",6600,5,7088,2,NA,NA,NA,1,1,1,5,1,110132.7,384142319
"2399",6000,5,7089,2,NA,NA,NA,1,1,1,5,2,110132.7,384142319
"2400",5000,5,7091,1,NA,NA,NA,1,0,1,5,2,110132.7,384142319
"2401",180,4,7098,1,NA,NA,NA,2,0,2,5,1,110132.7,384142319
"2402",300,4,7100,1,NA,NA,NA,1,0,1,5,5,110132.7,384142319
"2403",7300,4,7102,2,NA,NA,NA,1,1,1,5,3,110132.7,384142319
"2404",NA,4,7104,2,NA,NA,NA,NA,NA,NA,6,2,110132.7,384142319
"2405",400,4,7106,2,NA,NA,NA,1,6,1,5,6,110132.7,384142319
"2406",NA,4,7107,2,NA,NA,NA,NA,NA,NA,6,1,110132.7,384142319
"2407",NA,4,7111,1,NA,NA,NA,NA,NA,NA,6,4,110132.7,384142319
"2408",4000,4,7112,2,NA,NA,NA,1,8,1,5,4,110132.7,384142319
"2409",450,5,7116,2,NA,NA,NA,1,1,1,5,2,110132.7,384142319
"2410",420,4,7117,2,NA,NA,NA,1,0,1,5,1,110132.7,384142319
"2411",230,4,7119,1,NA,NA,NA,1,8,1,5,2,110132.7,384142319
