"id","출생연도","성별","배우자월평균소득_400미만","아이양육자","직업군대분류","고용형태","최종학력","취업유무","조사연도","g115"
"7436",1981,0,1,0,2,1,0,1,2017,2
"7436",1981,0,1,0,2,1,0,1,2018,0
"7442",1981,1,1,0,-1,-1,0,0,2016,6
"7442",1981,1,0,0,-1,-1,0,0,2017,7
"7442",1981,1,0,0,-1,-1,0,0,2018,7
"7449",1981,0,1,0,0,1,0,1,2016,0
"7449",1981,0,1,0,0,1,0,1,2017,0
"7449",1981,0,1,0,0,1,0,1,2018,0
"7449",1981,0,1,0,0,1,0,1,2019,0
"7449",1981,0,1,0,0,1,0,1,2020,0
"7469",1984,1,1,0,1,1,0,1,2016,6
"7469",1984,1,1,1,1,1,0,1,2017,5
"7469",1984,1,1,1,1,1,0,1,2018,5
"7469",1984,1,1,1,1,1,0,1,2019,5
"7469",1984,1,1,1,1,1,0,1,2020,5
"7474",1983,0,1,0,1,1,0,1,2016,0
"7474",1983,0,1,0,1,1,0,1,2017,0
"7474",1983,0,1,0,1,1,0,1,2018,0
"7474",1983,0,1,0,1,1,0,1,2019,0
"7474",1983,0,1,0,1,1,0,1,2020,0
"7488",1980,0,1,0,1,1,0,1,2016,0
"7488",1980,0,1,0,1,1,0,1,2017,0
"7488",1980,0,1,0,1,1,0,1,2018,1
"7490",1983,0,1,1,2,2,0,1,2016,5
"7490",1983,0,1,1,2,2,0,1,2017,4
"7490",1983,0,1,1,-1,-1,0,0,2018,4
"7490",1983,0,1,1,1,1,1,1,2019,3
"7490",1983,0,1,0,-1,-1,1,0,2020,5
"7509",1981,1,1,0,-1,-1,0,0,2016,6
"7509",1981,1,1,0,-1,-1,0,0,2017,6
"7509",1981,1,1,0,-1,-1,0,0,2018,6
"7509",1981,1,1,0,-1,-1,0,0,2019,6
"7509",1981,1,0,0,2,2,0,1,2020,7
"7517",1982,1,1,0,-1,-1,0,0,2016,6
"7517",1982,1,1,0,-1,-1,0,0,2017,6
"7517",1982,1,0,0,-1,-1,0,0,2018,7
"7518",1983,0,1,0,1,1,0,1,2016,0
"7518",1983,0,1,0,1,1,0,1,2017,0
"7518",1983,0,0,0,1,1,0,1,2018,7
"7518",1983,0,1,1,1,1,0,1,2020,6
"7524",1981,0,1,1,1,1,0,1,2016,4
"7554",1983,1,1,0,-1,-1,0,0,2016,0
"7554",1983,1,1,0,-1,-1,0,0,2017,4
"7554",1983,1,1,0,-1,-1,0,0,2018,0
"7555",1984,1,1,1,0,1,1,1,2016,4
"7555",1984,1,0,0,0,1,1,1,2017,7
"7555",1984,1,0,1,0,1,1,1,2018,8
"7555",1984,1,0,1,0,1,1,1,2019,9
"7555",1984,1,0,1,-1,-1,1,0,2020,8
"7578",1982,0,1,0,0,2,0,1,2016,0
"7578",1982,0,1,0,2,1,0,1,2017,0
"7579",1979,1,1,0,-1,-1,1,0,2016,6
"7579",1979,1,1,0,-1,-1,1,0,2017,6
"7579",1979,1,1,0,0,2,1,1,2018,6
"7579",1979,1,1,1,2,2,1,1,2019,6
"7579",1979,1,1,0,2,2,1,1,2020,6
"7591",1980,1,1,1,-1,-1,0,0,2016,6
"7591",1980,1,1,1,-1,-1,0,0,2017,6
"7591",1980,1,1,0,2,2,0,1,2018,6
"7591",1980,1,1,0,2,2,0,1,2019,6
"7591",1980,1,1,0,2,2,0,1,2020,6
"7594",1983,0,1,0,0,1,0,1,2016,5
"7594",1983,0,1,0,0,1,0,1,2017,6
"7594",1983,0,1,0,0,1,0,1,2018,4
"7594",1983,0,1,0,0,1,0,1,2019,0
"7596",1981,0,1,0,0,1,0,1,2016,0
"7596",1981,0,1,1,0,1,0,1,2017,0
"7596",1981,0,1,0,0,1,0,1,2018,0
"7596",1981,0,1,0,0,1,0,1,2019,0
"7596",1981,0,1,0,0,1,0,1,2020,5
"7627",1984,1,1,0,-1,-1,0,0,2016,6
"7627",1984,1,0,0,-1,-1,0,0,2017,7
"7627",1984,1,1,0,-1,-1,0,0,2018,6
"7642",1985,0,1,0,0,1,0,1,2016,6
"7642",1985,0,1,1,0,1,0,1,2017,6
"7642",1985,0,1,0,0,1,0,1,2018,5
"7642",1985,0,1,0,0,1,0,1,2019,0
"7642",1985,0,0,1,0,1,0,1,2020,7
"7643",1987,1,1,0,-1,-1,0,0,2016,5
"7643",1987,1,1,0,-1,-1,0,0,2017,6
"7643",1987,1,1,0,-1,-1,0,0,2018,5
"7643",1987,1,1,0,-1,-1,0,0,2019,6
"7643",1987,1,1,0,-1,-1,0,0,2020,0
"7668",1987,1,1,0,-1,-1,0,0,2016,0
"7668",1987,1,0,0,-1,-1,0,0,2019,7
"7668",1987,1,1,0,-1,-1,0,0,2020,6
"7671",1981,1,1,0,0,2,0,1,2016,4
"7671",1981,1,1,0,0,1,0,1,2017,0
"7671",1981,1,1,0,0,2,0,1,2018,4
"7671",1981,1,1,0,0,2,0,1,2019,4
"7671",1981,1,1,0,0,2,0,1,2020,5
"7673",1980,0,1,0,0,1,0,1,2016,0
"7677",1981,0,1,0,2,1,0,1,2016,0
"7677",1981,0,1,0,2,1,0,1,2019,0
"7684",1982,0,1,0,0,1,0,1,2016,0
"7684",1982,0,1,0,0,1,0,1,2017,0
"7684",1982,0,1,0,0,1,0,1,2018,0
"7692",1982,0,1,0,2,2,0,1,2016,0
"7701",1982,0,1,0,1,1,1,1,2016,0
"7701",1982,0,1,0,1,1,1,1,2017,0
"7701",1982,0,1,0,1,1,1,1,2018,0
"7701",1982,0,1,0,1,1,1,1,2019,0
"7701",1982,0,1,0,1,1,1,1,2020,0
"7712",1980,1,0,0,-1,-1,0,0,2016,7
"7717",1982,1,1,0,-1,-1,0,0,2016,6
"7717",1982,1,1,0,-1,-1,0,0,2017,0
"7717",1982,1,1,0,-1,-1,0,0,2018,5
"7717",1982,1,1,0,-1,-1,0,0,2019,0
"7717",1982,1,1,0,-1,-1,0,0,2020,6
"7720",1984,1,1,0,-1,-1,0,0,2016,5
"7720",1984,1,1,0,-1,-1,0,0,2017,5
"7720",1984,1,1,0,-1,-1,0,0,2018,0
"7720",1984,1,1,0,-1,-1,0,0,2019,4
"7720",1984,1,1,0,-1,-1,0,0,2020,0
"7732",1980,1,1,0,-1,-1,0,0,2016,6
"7732",1980,1,0,0,-1,-1,0,0,2018,7
"7732",1980,1,0,0,-1,-1,0,0,2020,9
"7733",1978,1,1,0,-1,-1,0,0,2016,0
"7733",1978,1,1,0,-1,-1,0,0,2017,0
"7733",1978,1,1,0,-1,-1,0,0,2019,0
"7733",1978,1,1,0,-1,-1,0,0,2020,5
"7741",1981,1,1,0,-1,-1,0,0,2016,6
"7741",1981,1,1,0,-1,-1,0,0,2017,0
"7741",1981,1,1,0,2,2,0,1,2018,6
"7744",1982,0,1,1,2,1,0,1,2016,4
"7744",1982,0,1,0,2,1,0,1,2017,5
"7744",1982,0,1,0,2,1,0,1,2018,0
"7744",1982,0,1,1,2,1,0,1,2019,5
"7744",1982,0,1,0,2,1,0,1,2020,5
"7754",1979,1,1,0,-1,-1,0,0,2016,6
"7754",1979,1,1,0,-1,-1,0,0,2017,5
"7754",1979,1,1,0,-1,-1,0,0,2018,4
"7754",1979,1,1,0,-1,-1,0,0,2019,6
"7754",1979,1,1,0,-1,-1,0,0,2020,6
"7755",1983,0,1,0,1,1,0,1,2016,0
"7755",1983,0,1,0,1,1,0,1,2017,0
"7776",1980,1,1,1,-1,-1,0,0,2016,0
"7788",1984,1,0,1,-1,-1,0,0,2016,7
"7788",1984,1,1,1,-1,-1,0,0,2017,0
"7788",1984,1,0,1,-1,-1,0,0,2018,8
"7788",1984,1,0,0,-1,-1,0,0,2019,8
"7790",1980,1,1,0,-1,-1,0,0,2016,6
"7790",1980,1,1,0,-1,-1,0,0,2017,6
"7790",1980,1,0,0,-1,-1,0,0,2018,7
"7795",1982,1,1,0,-1,-1,0,0,2016,6
"7832",1980,0,1,0,0,1,0,1,2016,0
"7832",1980,0,1,0,0,1,0,1,2017,0
"7832",1980,0,1,0,0,1,0,1,2018,0
"7832",1980,0,1,0,0,1,0,1,2020,0
"7844",1984,1,1,0,-1,-1,0,0,2016,0
"7844",1984,1,1,0,-1,-1,0,0,2017,6
"7844",1984,1,0,0,-1,-1,0,0,2018,7
"7876",1979,1,1,0,-1,-1,0,0,2016,6
"7876",1979,1,0,0,-1,-1,0,0,2017,7
"7876",1979,1,1,0,-1,-1,0,0,2018,6
"7878",1983,1,1,0,-1,-1,0,0,2016,6
"7878",1983,1,1,0,-1,-1,0,0,2017,6
"7878",1983,1,1,0,0,1,0,1,2018,6
"7878",1983,1,0,0,0,1,0,1,2019,7
"7878",1983,1,0,0,-1,-1,0,0,2020,7
"7885",1983,1,0,0,-1,-1,0,0,2017,7
"7885",1983,1,0,0,-1,-1,0,0,2018,8
"7893",1982,0,1,1,1,2,0,1,2016,0
"7893",1982,0,1,1,1,2,0,1,2017,0
"7939",1981,1,1,0,-1,-1,0,0,2016,5
"7939",1981,1,1,0,-1,-1,0,0,2017,6
"7939",1981,1,1,0,-1,-1,0,0,2020,6
"7940",1983,1,1,1,-1,-1,0,0,2016,5
"7986",1978,0,1,0,0,1,0,1,2016,0
"7986",1978,0,1,0,0,1,0,1,2017,0
"7986",1978,0,1,0,0,1,0,1,2018,0
"7986",1978,0,1,0,0,1,0,1,2019,0
"7986",1978,0,1,1,0,1,0,1,2020,0
"7996",1986,1,1,0,2,1,0,1,2016,4
"7996",1986,1,1,0,2,1,0,1,2017,6
"7996",1986,1,1,1,-1,-1,0,0,2018,0
"7996",1986,1,1,0,-1,-1,0,0,2019,6
"7996",1986,1,1,0,-1,-1,0,0,2020,6
"8000",1983,1,1,0,-1,-1,0,0,2016,6
"8000",1983,1,0,0,-1,-1,0,0,2017,7
"8000",1983,1,0,0,-1,-1,0,0,2018,7
"8015",1979,1,0,1,0,1,0,1,2016,8
"8015",1979,1,0,1,0,1,0,1,2017,7
"8024",1982,1,1,0,0,1,0,1,2020,4
"8038",1979,0,1,0,2,2,1,1,2016,0
"8038",1979,0,1,0,2,1,1,1,2017,0
"8038",1979,0,1,0,2,1,1,1,2018,5
"8044",1979,1,1,0,-1,-1,0,0,2016,6
"8044",1979,1,1,0,-1,-1,0,0,2017,6
"8044",1979,1,0,0,2,2,0,1,2018,7
"8044",1979,1,0,0,2,2,0,1,2019,8
"8044",1979,1,0,0,2,2,0,1,2020,7
"8048",1980,0,1,0,0,1,0,1,2016,0
"8048",1980,0,1,0,0,1,0,1,2017,0
"8048",1980,0,1,0,0,1,0,1,2018,0
"8048",1980,0,1,1,2,1,0,1,2020,0
"8052",1981,0,1,0,0,1,0,1,2016,0
"8052",1981,0,1,0,0,1,0,1,2017,0
"8052",1981,0,1,0,0,1,0,1,2018,0
"8052",1981,0,1,0,0,1,0,1,2019,0
"8058",1983,1,0,1,-1,-1,0,0,2016,8
"8058",1983,1,0,1,-1,-1,0,0,2017,8
"8058",1983,1,0,0,-1,-1,0,0,2018,8
"8058",1983,1,0,0,-1,-1,0,0,2019,8
"8064",1982,0,1,0,1,1,0,1,2016,0
"8064",1982,0,1,0,1,1,0,1,2017,0
"8064",1982,0,1,1,1,1,0,1,2018,4
"8067",1983,0,1,0,0,1,0,1,2016,0
"8067",1983,0,1,0,0,1,0,1,2017,0
"8067",1983,0,1,0,0,1,0,1,2018,0
"8067",1983,0,1,0,0,1,0,1,2019,0
"8067",1983,0,1,0,2,1,0,1,2020,0
"8075",1985,1,1,1,-1,-1,0,0,2016,0
"8075",1985,1,1,0,-1,-1,0,0,2017,0
"8075",1985,1,1,0,-1,-1,0,0,2018,6
"8075",1985,1,0,0,-1,-1,0,0,2019,7
"8075",1985,1,0,0,0,1,0,1,2020,7
"8077",1988,1,1,0,-1,-1,0,0,2016,0
"8077",1988,1,1,0,-1,-1,0,0,2017,0
"8077",1988,1,0,0,-1,-1,0,0,2018,7
"8077",1988,1,1,0,-1,-1,0,0,2020,0
"8129",1983,1,1,0,-1,-1,0,0,2016,6
"8129",1983,1,1,1,0,1,0,1,2017,6
"8129",1983,1,1,0,-1,-1,0,0,2018,6
"8129",1983,1,0,0,0,1,0,1,2019,7
"8129",1983,1,0,0,-1,-1,0,0,2020,7
"8149",1983,0,1,1,0,1,0,1,2016,0
"8149",1983,0,1,1,0,1,0,1,2017,2
"8149",1983,0,1,1,0,1,0,1,2018,6
"8149",1983,0,0,1,0,1,0,1,2019,9
"8149",1983,0,1,1,0,1,0,1,2020,3
"8169",1981,0,1,0,0,1,0,1,2016,0
"8169",1981,0,1,0,0,1,0,1,2017,0
"8169",1981,0,1,0,0,1,0,1,2018,0
"8170",1981,0,1,0,1,1,1,1,2016,0
"8176",1981,0,1,0,2,1,0,1,2016,4
"8176",1981,0,1,0,2,1,0,1,2017,3
"8176",1981,0,1,0,2,1,0,1,2018,4
"8189",1982,1,1,0,-1,-1,0,0,2016,0
"8191",1978,0,0,1,0,1,0,1,2016,8
"8200",1987,1,0,0,-1,-1,0,0,2016,8
"8200",1987,1,0,0,-1,-1,0,0,2017,7
"8200",1987,1,0,0,-1,-1,0,0,2018,8
"8214",1981,0,1,0,0,1,0,1,2016,0
"8214",1981,0,1,0,0,1,0,1,2017,0
"8214",1981,0,1,0,0,1,0,1,2018,0
"8214",1981,0,1,0,0,1,0,1,2019,0
"8214",1981,0,1,0,0,1,0,1,2020,0
"8217",1980,0,1,0,2,1,1,1,2016,0
"8217",1980,0,1,0,2,1,1,1,2017,0
"8217",1980,0,1,0,2,1,1,1,2018,0
"8217",1980,0,1,0,2,1,1,1,2019,0
"8217",1980,0,1,0,2,1,1,1,2020,0
"8218",1981,1,1,1,0,1,0,1,2016,5
"8218",1981,1,1,1,0,1,0,1,2017,6
"8218",1981,1,0,1,0,1,0,1,2018,7
"8218",1981,1,1,1,0,1,0,1,2019,6
"8269",1982,0,1,1,2,1,0,1,2016,5
"8269",1982,0,1,0,2,1,0,1,2018,6
"8270",1982,1,1,1,2,1,0,1,2016,6
"8270",1982,1,1,1,2,1,0,1,2017,6
"8278",1981,0,0,1,0,1,0,1,2016,8
"8278",1981,0,0,0,2,2,0,1,2017,8
"8278",1981,0,0,0,2,1,0,1,2018,8
"8311",1982,0,1,0,0,1,0,1,2016,0
"8333",1983,1,1,0,-1,-1,0,0,2016,6
"8333",1983,1,1,0,-1,-1,0,0,2017,6
"8333",1983,1,0,0,-1,-1,0,0,2018,7
"8352",1982,1,1,0,-1,-1,0,0,2016,6
"8352",1982,1,1,0,-1,-1,0,0,2017,6
"8352",1982,1,0,0,-1,-1,0,0,2018,7
"8352",1982,1,0,1,-1,-1,0,0,2019,7
"8352",1982,1,0,1,-1,-1,0,0,2020,7
"8358",1984,0,1,0,0,1,0,1,2016,0
"8358",1984,0,1,0,0,1,0,1,2017,0
"8358",1984,0,1,1,0,1,0,1,2018,6
"8358",1984,0,1,0,0,1,0,1,2019,0
"8358",1984,0,1,0,0,1,0,1,2020,4
"8362",1985,0,1,0,1,1,0,1,2016,5
"8362",1985,0,1,1,1,1,0,1,2017,6
"8362",1985,0,1,0,1,1,0,1,2019,5
"8362",1985,0,1,0,1,1,0,1,2020,6
"8368",1985,1,1,0,-1,-1,0,0,2016,3
"8368",1985,1,1,0,-1,-1,0,0,2017,5
"8368",1985,1,1,0,-1,-1,0,0,2018,6
"8368",1985,1,1,0,-1,-1,0,0,2019,0
"8368",1985,1,0,0,-1,-1,0,0,2020,7
"8370",1984,0,1,0,1,1,0,1,2016,3
"8370",1984,0,1,0,1,1,0,1,2017,6
"8370",1984,0,1,0,1,1,0,1,2018,5
"8370",1984,0,1,0,1,1,0,1,2019,4
"8372",1987,1,1,0,-1,-1,0,0,2016,6
"8372",1987,1,1,0,2,1,0,1,2017,5
"8372",1987,1,0,0,-1,-1,0,0,2018,8
"8372",1987,1,1,1,2,1,0,1,2020,6
"8390",1985,1,0,0,-1,-1,1,0,2016,7
"8390",1985,1,0,0,-1,-1,1,0,2017,8
"8390",1985,1,0,0,-1,-1,1,0,2018,7
"8390",1985,1,0,1,0,1,1,1,2019,7
"8390",1985,1,0,0,0,1,1,1,2020,7
"8406",1983,0,1,0,2,1,0,1,2016,0
"8406",1983,0,1,0,2,1,0,1,2017,0
"8406",1983,0,1,0,2,1,0,1,2018,0
"8406",1983,0,1,0,2,1,0,1,2019,0
"8406",1983,0,1,0,2,1,0,1,2020,0
"8418",1985,1,1,1,2,1,0,1,2016,5
"8418",1985,1,1,1,2,1,0,1,2017,6
"8418",1985,1,1,1,2,1,0,1,2018,6
"8418",1985,1,1,1,2,1,0,1,2019,6
"8418",1985,1,1,1,2,1,0,1,2020,5
"8425",1980,0,1,0,2,1,1,1,2016,0
"8425",1980,0,0,1,2,1,1,1,2017,7
"8425",1980,0,0,1,2,1,1,1,2018,8
"8425",1980,0,0,1,2,1,1,1,2019,8
"8425",1980,0,0,1,2,1,1,1,2020,8
"8429",1984,1,0,0,-1,-1,0,0,2016,7
"8444",1984,1,1,0,-1,-1,1,0,2016,5
"8444",1984,1,1,0,-1,-1,1,0,2017,5
"8444",1984,1,1,0,-1,-1,1,0,2019,6
"8450",1982,1,1,0,-1,-1,0,0,2016,0
"8450",1982,1,1,0,-1,-1,0,0,2017,6
"8450",1982,1,1,0,-1,-1,0,0,2018,0
"8450",1982,1,1,0,-1,-1,0,0,2019,6
"8467",1983,1,1,0,-1,-1,0,0,2016,6
"8467",1983,1,1,0,-1,-1,0,0,2017,6
"8467",1983,1,1,0,-1,-1,0,0,2018,6
"8467",1983,1,1,0,-1,-1,0,0,2019,0
"8467",1983,1,1,0,-1,-1,0,0,2020,0
"8472",1983,0,1,0,2,1,0,1,2016,0
"8472",1983,0,1,0,2,1,0,1,2017,2
"8472",1983,0,1,0,2,1,0,1,2018,6
"8472",1983,0,1,0,2,1,0,1,2019,6
"8472",1983,0,1,0,2,1,0,1,2020,6
"8482",1981,0,1,1,0,1,1,1,2016,6
"8482",1981,0,1,1,0,1,1,1,2017,6
"8482",1981,0,0,0,0,1,1,1,2018,7
"8482",1981,0,1,1,0,1,1,1,2019,5
"8482",1981,0,1,1,0,1,1,1,2020,6
"8496",1985,1,0,0,-1,-1,1,0,2016,7
"8496",1985,1,0,0,-1,-1,1,0,2017,7
"8496",1985,1,0,0,-1,-1,1,0,2018,8
"8496",1985,1,0,0,-1,-1,1,0,2019,7
"8496",1985,1,1,0,-1,-1,1,0,2020,0
"8537",1988,0,1,0,0,1,0,1,2016,0
"8537",1988,0,1,0,0,1,0,1,2017,0
"8537",1988,0,1,0,0,1,0,1,2018,1
"8537",1988,0,1,0,0,1,0,1,2019,0
"8537",1988,0,1,0,0,1,0,1,2020,0
"8538",1982,1,1,0,-1,-1,0,0,2016,5
"8538",1982,1,1,0,2,2,0,1,2017,5
"8538",1982,1,1,0,-1,-1,0,0,2018,5
"8538",1982,1,1,0,2,2,0,1,2020,5
"8547",1981,0,1,1,0,1,0,1,2016,6
"8547",1981,0,1,1,0,1,0,1,2018,6
"8562",1983,0,1,0,0,1,1,1,2016,0
"8562",1983,0,1,0,0,1,1,1,2017,0
"8562",1983,0,1,0,0,1,1,1,2018,1
"8562",1983,0,1,0,0,1,1,1,2019,0
"8562",1983,0,1,0,0,1,1,1,2020,0
"8568",1981,1,1,0,-1,-1,0,0,2016,5
"8568",1981,1,1,0,0,1,0,1,2017,5
"8568",1981,1,1,0,0,1,0,1,2018,6
"8568",1981,1,1,0,2,1,0,1,2019,5
"8572",1979,0,1,0,2,1,0,1,2016,0
"8572",1979,0,1,0,2,2,0,1,2017,0
"8572",1979,0,1,0,2,1,0,1,2018,0
"8572",1979,0,1,0,2,1,0,1,2019,0
"8572",1979,0,1,0,2,1,0,1,2020,0
"8584",1978,1,0,1,-1,-1,0,0,2016,9
"8584",1978,1,0,1,-1,-1,0,0,2018,9
"8600",1982,0,1,0,0,1,0,1,2016,0
"8600",1982,0,1,0,0,1,0,1,2018,5
"8605",1983,1,1,0,0,1,0,1,2016,4
"8605",1983,1,1,0,0,1,0,1,2017,5
"8605",1983,1,1,0,0,1,0,1,2018,4
"8613",1983,1,1,0,0,1,0,1,2016,6
"8613",1983,1,0,0,-1,-1,0,0,2019,7
"8637",1985,1,1,1,2,1,0,1,2016,4
"8637",1985,1,1,1,-1,-1,0,0,2017,6
"8637",1985,1,1,0,-1,-1,0,0,2018,6
"8638",1978,1,1,0,0,1,0,1,2016,6
"8638",1978,1,1,0,0,1,0,1,2017,6
"8638",1978,1,1,0,0,1,0,1,2018,4
"8640",1985,0,1,0,0,1,0,1,2016,0
"8640",1985,0,1,0,0,1,0,1,2017,0
"8640",1985,0,1,0,0,1,0,1,2018,0
"8640",1985,0,1,0,0,1,0,1,2019,6
"8640",1985,0,1,0,0,1,0,1,2020,6
"8641",1980,0,1,0,1,1,0,1,2016,0
"8641",1980,0,1,0,1,1,0,1,2017,0
"8641",1980,0,1,0,1,1,0,1,2018,1
"8641",1980,0,1,0,1,1,0,1,2019,0
"8649",1985,0,1,1,1,1,0,1,2016,3
"8649",1985,0,1,0,1,1,0,1,2017,3
"8649",1985,0,1,0,1,1,0,1,2018,0
"8649",1985,0,1,0,0,1,1,1,2020,0
"8690",1987,1,1,0,-1,-1,0,0,2017,6
"8690",1987,1,1,1,2,2,0,1,2018,6
"8690",1987,1,1,0,-1,-1,0,0,2019,6
"8690",1987,1,0,1,-1,-1,0,0,2020,7
"8694",1982,0,1,0,0,1,0,1,2016,0
"8694",1982,0,1,0,0,1,0,1,2017,0
"8694",1982,0,1,0,1,1,0,1,2018,0
"8694",1982,0,1,0,1,1,0,1,2020,0
"8702",1986,1,1,1,-1,-1,0,0,2016,6
"8702",1986,1,1,1,0,1,0,1,2017,6
"8702",1986,1,1,0,0,1,0,1,2018,6
"8708",1982,1,1,0,-1,-1,0,0,2016,6
"8708",1982,1,0,0,-1,-1,0,0,2017,7
"8708",1982,1,1,0,-1,-1,0,0,2018,6
"8709",1983,0,1,0,2,1,0,1,2016,0
"8709",1983,0,1,0,2,1,0,1,2018,0
"8744",1985,0,1,0,-1,-1,0,0,2019,6
"8775",1984,1,0,0,-1,-1,1,0,2016,7
"8775",1984,1,1,0,-1,-1,1,0,2017,6
"8775",1984,1,0,0,2,2,1,1,2018,7
"8775",1984,1,1,0,2,1,1,1,2019,1
"8775",1984,1,1,1,2,1,1,1,2020,0
"8779",1981,1,1,0,0,1,0,1,2016,6
"8779",1981,1,1,0,0,1,0,1,2017,6
"8779",1981,1,0,0,0,1,0,1,2018,7
"8785",1981,0,1,0,0,1,0,1,2016,0
"8785",1981,0,1,0,0,1,0,1,2017,0
"8785",1981,0,1,0,0,1,0,1,2018,0
"8785",1981,0,1,0,0,1,0,1,2019,0
"8785",1981,0,1,0,0,1,0,1,2020,0
"8786",1981,0,1,0,0,1,0,1,2016,0
"8786",1981,0,1,0,0,1,0,1,2018,0
"8786",1981,0,1,0,0,1,0,1,2019,0
"8821",1980,1,1,0,-1,-1,0,0,2016,6
"8821",1980,1,1,0,-1,-1,0,0,2017,6
"8823",1983,1,1,0,-1,-1,0,0,2016,3
"8823",1983,1,1,0,-1,-1,0,0,2018,4
"8845",1984,0,1,0,-1,-1,0,0,2016,5
"8845",1984,0,1,0,0,1,0,1,2018,0
"8865",1985,0,1,0,0,1,0,1,2016,0
"8865",1985,0,1,0,0,1,0,1,2017,0
"8865",1985,0,1,0,0,1,0,1,2018,5
"8865",1985,0,1,0,0,1,0,1,2020,0
"8867",1986,1,1,0,-1,-1,0,0,2016,0
"8867",1986,1,1,0,-1,-1,0,0,2017,6
"8867",1986,1,1,0,-1,-1,0,0,2018,6
"8867",1986,1,1,0,-1,-1,0,0,2019,6
"8867",1986,1,1,0,0,1,0,1,2020,6
"8893",1983,1,0,0,-1,-1,0,0,2016,8
"8893",1983,1,0,0,-1,-1,0,0,2017,7
"8893",1983,1,0,0,-1,-1,0,0,2018,8
"8893",1983,1,1,0,-1,-1,0,0,2019,0
"8893",1983,1,0,0,-1,-1,0,0,2020,7
"8894",1986,1,1,1,0,1,0,1,2016,5
"8894",1986,1,1,1,0,1,0,1,2017,4
"8894",1986,1,1,1,0,1,0,1,2018,5
"8894",1986,1,1,0,0,1,0,1,2019,6
"8897",1983,1,1,0,-1,-1,0,0,2016,6
"8897",1983,1,0,0,-1,-1,0,0,2017,7
"8897",1983,1,0,0,-1,-1,0,0,2018,7
"8900",1984,0,1,0,1,1,0,1,2016,0
"8915",1983,1,1,1,2,1,0,1,2016,6
"8915",1983,1,1,0,2,1,0,1,2017,6
"8915",1983,1,1,1,2,1,0,1,2018,6
"8915",1983,1,0,0,2,1,0,1,2019,7
"8915",1983,1,0,0,-1,-1,0,0,2020,8
"8923",1985,1,1,0,2,1,0,1,2016,5
"8923",1985,1,1,0,2,1,0,1,2017,5
"8924",1980,1,1,0,-1,-1,0,0,2016,0
"8924",1980,1,1,1,-1,-1,0,0,2017,0
"8924",1980,1,0,0,-1,-1,0,0,2018,7
"8924",1980,1,0,0,-1,-1,0,0,2019,7
"8935",1979,0,1,0,0,1,0,1,2016,5
"8935",1979,0,1,0,0,1,0,1,2017,6
"8935",1979,0,1,0,0,1,0,1,2018,3
"8935",1979,0,1,0,0,1,0,1,2019,3
"8935",1979,0,1,0,0,1,0,1,2020,6
"8945",1981,0,1,0,0,1,1,1,2016,0
"8945",1981,0,1,0,0,1,1,1,2019,0
"8946",1981,0,1,0,1,1,0,1,2016,0
"8946",1981,0,1,0,1,1,0,1,2017,0
"8946",1981,0,1,0,1,1,0,1,2018,0
"8948",1980,0,1,0,0,1,0,1,2016,0
"8948",1980,0,1,0,0,1,0,1,2017,5
"8948",1980,0,1,0,0,1,0,1,2018,5
"8948",1980,0,1,0,0,1,0,1,2019,6
"8973",1982,0,1,0,2,1,0,1,2016,0
"8973",1982,0,1,0,2,1,0,1,2017,0
"8973",1982,0,1,0,2,1,0,1,2018,0
"8973",1982,0,1,0,2,1,0,1,2020,0
"8974",1980,0,1,0,0,1,0,1,2016,0
"8974",1980,0,1,0,0,1,0,1,2017,0
"8974",1980,0,1,0,0,1,0,1,2018,0
"8991",1988,0,1,1,2,1,0,1,2016,4
"8991",1988,0,1,0,2,1,0,1,2017,5
"8991",1988,0,1,1,2,1,0,1,2018,6
"8999",1982,0,1,0,0,1,0,1,2016,0
"8999",1982,0,1,0,0,1,0,1,2017,0
"8999",1982,0,1,0,0,1,0,1,2018,3
"8999",1982,0,1,0,0,1,0,1,2019,0
"8999",1982,0,1,0,0,1,0,1,2020,0
"9013",1982,1,1,0,-1,-1,1,0,2016,6
"9013",1982,1,1,0,-1,-1,1,0,2017,6
"9013",1982,1,0,0,-1,-1,1,0,2018,7
"9013",1982,1,1,0,-1,-1,1,0,2019,6
"9038",1981,0,1,0,2,1,0,1,2016,0
"9038",1981,0,1,0,2,1,0,1,2018,0
"9038",1981,0,1,0,1,1,0,1,2020,0
"9043",1981,0,1,0,0,1,0,1,2016,0
"9043",1981,0,1,0,0,1,0,1,2017,0
"9043",1981,0,1,0,0,1,0,1,2018,0
"9043",1981,0,1,0,0,1,0,1,2019,0
"9047",1981,1,1,0,2,1,0,1,2016,6
"9053",1981,0,1,0,1,1,0,1,2016,0
"9053",1981,0,1,0,1,1,0,1,2017,0
"9053",1981,0,1,0,1,1,0,1,2019,1
"9059",1979,1,1,0,-1,-1,0,0,2016,6
"9059",1979,1,1,0,2,2,0,1,2017,6
"9059",1979,1,1,0,2,2,0,1,2018,6
"9059",1979,1,0,1,-1,-1,0,0,2019,7
"9059",1979,1,0,0,-1,-1,1,0,2020,7
"9067",1978,0,1,0,1,1,0,1,2016,0
"9067",1978,0,1,0,1,1,0,1,2017,0
"9067",1978,0,1,0,1,1,0,1,2018,0
"9067",1978,0,1,0,1,1,0,1,2019,0
